title,link
"Marcus du Sautoy: ""La pereza es el superpoder de los seres humanos frente a las máquinas""",https://www.elmundo.es/papel/el-mundo-que-viene/2023/04/19/6437e8d821efa0c4338b464d.html
La revista alemana Die Aktuelle publica una entrevista falsa con Schumacher generada por Inteligencia Artificial,https://www.elmundo.es/deportes/2023/04/19/643fe36021efa0462c8b459e.html
"Glenn Fogel (Booking): ""Viajar es hoy mucho más caro, pero la gente está dispuesta a pagarlo""",https://www.elmundo.es/economia/actualidad-economica/2023/03/04/64023090e4d4d8cf248b45cb.html
Primera piedra en Trujillo de la fábrica que creará diamantes sintéticos con hidrógeno y energía solar,https://www.elmundo.es/economia/empresas/2023/03/03/64021bdafc6c83735f8b45aa.html
"""El GPS de tu coche nos dice ya si vas a tener Alzheimer""",https://www.elmundo.es/uestudio/2023/02/24/63f86ff821efa040408b458e.html
Un investigador de Florida vivirá 100 días bajo el agua con fines científicos,https://www.elmundo.es/ciencia-y-salud/ciencia/2023/03/03/6400fd66e4d4d8a94f8b45a3.html
Las empresas copan la inversión en inteligencia artificial mientras la Universidad se queda atrás,https://www.elmundo.es/ciencia-y-salud/ciencia/2023/03/02/6400eb2ce4d4d860128b45c6.html
"Björn Annwall (Volvo): ""Limitamos la velocidad de nuestros coches y vendemos más""",https://www.elmundo.es/economia/actualidad-economica/2023/03/02/63fc9a3ffdddff2a168b4573.html
"Slavoj Zizek: ""Los grandes poderes están trabajando como locos en la tecnología para leer nuestros cerebros""",https://www.elmundo.es/papel/el-mundo-que-viene/2023/03/02/63f8be96e4d4d830758b4589.html
"La UJI, pionera en la Comunidad en ofrecer un máster en Inteligencia Artificial combinando las prácticas en empresas punteras",https://www.elmundo.es/comunidad-valenciana/castellon/2023/03/01/63ff950efc6c8314428b4597.html
"""Kit Digital es una oportunidad para mejorar la rentabilidad de la empresa y poder sobrevivir en un mercado global y conectado """,https://www.elmundo.es/uestudio/2023/03/01/63fc86c4fc6c83d12f8b459b.html
Diagnóstico por imagen 'made in Spain' en una nave espacial para la atención médica de los astronautas,https://www.elmundo.es/ciencia-y-salud/salud/2023/03/01/63fe2e9e21efa0531e8b459e.html
"Matteo Rizzi: ""Si los bancos no se alían con las fintech, van a perder el mercado""",https://www.elmundo.es/economia/actualidad-economica/2023/02/28/63fc9604fc6c83fd518b4574.html
"Maria Ressa, premio Nobel de la Paz: ""Hoy la mayor amenaza contra la democracia es la avaricia de las empresas tecnológicas""",https://www.elmundo.es/papel/lideres/2023/02/28/63fcf120fdddff7db08b4594.html
Esfuerzos en I+D+i para darle un nuevo sabor a la industria de la carne,https://www.elmundo.es/extras/ifema/2023/02/28/63f892b3e4d4d8232c8b4575.html
"La vida subterránea de la M-30: 1700 cámaras con IA, túneles secretos, películas y objetos perdidos",https://www.elmundo.es/madrid/2023/02/28/63fcfddf21efa0c7588b459c.html
"Francisco Polo,
el hombre que hizo ver a la política
el inmenso potencial de las 'startups'",https://www.elmundo.es/economia/actualidad-economica/2023/02/28/63fc8d6efc6c839b4f8b45a2.html
"La red de la Innovación de Madrid: ""Antes de 2025 seremos Top 3 de ciudades europeas""",https://www.elmundo.es/madrid/2023/02/27/63fb9b39e4d4d84f2a8b457c.html
"Cuando el estadio conoce tu cara: ""Es un choque entre seguridad y privacidad""",https://www.elmundo.es/deportes/futbol/2023/02/27/63ebb710e4d4d808528b45d5.html
"Antón Costas: ""El Estado de bienestar pasa por mejores empleos, para más personas y en más lugares del país""",https://www.elmundo.es/economia/actualidad-economica/2023/02/27/63f8e86dfc6c8327418b45a3.html
"Genoveva Ruiz Calavera: ""Una Presidencia europea no es una cuestión de política de partidos, es una cuestión de Estado""",https://www.elmundo.es/internacional/2023/02/25/63ee462bfc6c835f308b45cd.html
El inesperado milagro de ChatGPT: crece más rápido que TikTok y cuenta ya con cientos de millones de usuarios,https://www.elmundo.es/tecnologia/2023/02/24/63f8edfdfc6c8392358b459b.html
